Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Return_5D,Return_10D,Return_20D,Return_60D,Volatility_20D,Volatility_60D,Volatility_120D,Volatility_252D,MA_20D,MA_50D,MA_100D,MA_200D,Price_vs_MA20_pct,Price_vs_MA50_pct,Price_vs_MA200_pct,Volatility_Ratio_20_60,Volatility_Ratio_20_120,Volatility_Ratio_60_252,True_Range,ATR_14D,ATR_14D_pct,Return_Volatility_20D,Return_Volatility_60D,Drawdown_20D_pct,Drawdown_60D_pct,Drawdown_252D_pct,Range_20D_pct,Volume_Change_pct,Volatility_Term_Spread_20_60,Volatility_Term_Spread_60_120,Volatility_Term_Spread_120_252,Short_Long_Volatility_Ratio,Volatility_20D_Percentile,Volatility_60D_Percentile,Volatility_120D_Percentile,Volatility_20D_ZScore,Volatility_Acceleration,Volatility_Momentum_20D,Volatility_of_Volatility_20D,Return_Dispersion_20D,Return_Dispersion_60D,Upside_Volatility_20D,Downside_Volatility_20D,Downside_Volatility_Ratio,Range_Volatility_20D,Range_Volatility_60D,Volatility_Composite,Volatility_Stress_Score,Volatility_Direction,Volatility_Environment,Volatility_Pressure,Trend_Score,Market_Trend,Volatility_Regime_Score,Detected_Volatility_Regime,Market_Regime,Regime_Confidence_Score,Regime_Confidence,Risk_State,Positioning_Environment,Previous_Market_Regime,Regime_Changed,Regime_Duration_Days,Drawdown_Risk,Final_Regime,Trend_Decision_Score,Trend_Signal,Volatility_Decision_Score,Volatility_Signal,Risk_Decision_Score,Risk_Signal,Decision_Confidence_Score,Decision_Confidence,Market_Bias_Score,Market_Bias,Exposure_Guidance,Portfolio_Posture,Volatility_Response,Trend_Response,Drawdown_Response,Final_Decision_Score,Final_Decision,Decision_Reason,Rule_Market_Condition,Rule_Trend_Condition,Rule_Volatility_Condition,Rule_Risk_Condition,Trend_Score_Band,Volatility_Score_Band,Risk_Score_Band,Rule_Confidence_Band,Rule_Market_Bias,Rule_Exposure_Level,Rule_Portfolio_Posture,Trend_Volatility_Combination,Risk_Trend_Combination,Primary_Rule_Action,Positioning_Rule,Volatility_Rule_Action,Trend_Rule_Action,Drawdown_Rule_Action,Rule_Score,Rule_Strength,System_Action,Rule_Priority,Rule_Consistency,Final_Rule_Label
2019-11-11,11913.450195,11913.450195,11932.650391,11853.950195,11879.200195,549000,0.044506,0.000445,-0.233221,2.844895,6.042969,9.745753,8.988969,18.430398,16.639665,14.560015,11710.142383,11365.361992,11389.711494,11354.144766,1.736169,4.822444,4.926002,0.487725,0.540213,1.265823,78.700195,121.910784,1.023304,0.568408,1.172068,-0.820839,-0.820839,-1.448475,7.090725,-30.444698,-9.441429,1.790733,2.079650,0.617374,16.438356,88.120567,81.179775,-1.208194,-24.204309,-16.827209,6.662005,8.988969,18.430398,,,,1.036803,1.326746,61.912900,17.214192,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,9,Low,Low Volatility Bull,66.250000,Positive,98.187362,Strong Positive,85.000000,Strong Positive,70.730000,High,80.520000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,80.740000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.253208,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-13,11840.450195,11840.450195,11946.799805,11823.200195,11908.299805,659000,-0.612753,-0.006146,-0.644027,0.454749,4.735940,7.323849,9.447386,18.240797,16.642409,14.538268,11736.912402,11381.014004,11388.975498,11359.372266,0.882155,4.036865,4.235075,0.517926,0.567669,1.254675,123.599609,120.689383,1.019297,0.597187,1.160151,-1.428562,-1.428562,-2.052352,6.284394,20.036430,-8.793411,1.598388,2.104141,0.649829,20.530368,87.776794,81.384471,-1.098132,-19.474586,-16.427694,6.476585,9.447386,18.240797,,,,1.012261,1.311649,63.230544,19.934313,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,10,Low,Low Volatility Bull,66.250000,Positive,96.416917,Strong Positive,85.000000,Strong Positive,65.460000,Medium,79.990000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,79.000000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,78.931575,Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-14,11872.099609,11872.099609,11895.650391,11802.650391,11858.750000,559500,0.267299,0.002669,-0.785140,0.236405,4.681617,6.862945,9.442810,18.203683,16.599871,14.504684,11763.459863,11396.349004,11389.463496,11365.044766,0.923536,4.174588,4.461530,0.518731,0.568848,1.255021,93.000000,120.389439,1.014053,0.596905,1.157857,-1.165082,-1.165082,-1.790539,5.829220,-15.098634,-8.760873,1.603811,2.095188,0.651018,20.427350,87.699115,80.373832,-1.090891,-8.444075,-16.341399,6.180267,9.442810,18.203683,,,,0.993939,1.306904,62.833432,22.364298,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,11,Low,Low Volatility Bull,66.250000,Positive,95.587026,Strong Positive,85.000000,Strong Positive,65.340000,Medium,79.740000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,78.780000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,78.664608,Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-15,11895.450195,11895.450195,11973.650391,11879.250000,11904.200195,580200,0.196685,0.001965,-0.970689,0.151548,4.087663,8.874372,9.227400,17.822515,16.495872,14.349655,11786.817383,11413.336016,11391.696494,11370.088018,0.921647,4.224130,4.620564,0.517738,0.559376,1.242017,101.550781,117.289551,0.986003,0.583334,1.134273,-0.970689,-0.970689,-1.597376,5.237723,3.699732,-8.595115,1.326643,2.146217,0.643040,18.360376,87.091070,79.084967,-1.131847,-6.775940,-16.530660,5.760380,9.227400,17.822515,,,,0.981008,1.282864,61.512138,21.940758,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,12,Low,Low Volatility Bull,66.250000,Positive,96.148660,Strong Positive,85.000000,Strong Positive,70.420000,High,79.910000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,80.180000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,79.595098,Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-18,11884.500000,11884.500000,11946.200195,11867.599609,11915.150391,514400,-0.092054,-0.000921,-0.198607,-0.051298,3.668004,7.752911,9.273921,17.749782,15.640015,14.338979,11807.842383,11432.060020,11393.626494,11375.059019,0.649209,3.957642,4.478579,0.522481,0.592961,1.237869,78.600586,111.750279,0.940303,0.586313,1.129782,-1.061849,-1.061849,-1.687959,5.002314,-11.340917,-8.475862,2.109767,1.301036,0.646763,18.600683,86.925795,74.440299,-1.114653,-3.659107,-16.307758,5.190188,9.273921,17.749782,,,,0.983567,1.272346,59.988925,23.086654,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,13,Low,Low Volatility Bull,66.250000,Positive,95.699535,Strong Positive,85.000000,Strong Positive,70.350000,High,79.770000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,80.050000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,79.449860,Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-19,11940.099609,11940.099609,11958.849609,11881.750000,11919.450195,613900,0.467833,0.004667,0.223692,-0.010051,3.053162,8.076720,8.749573,17.763479,15.583239,14.234702,11825.529883,11450.397012,11396.112988,11380.233516,0.968834,4.276730,4.919636,0.492560,0.561473,1.247900,77.099609,101.150251,0.847147,0.553052,1.130613,-0.598983,-0.598983,-1.228023,4.551054,19.342924,-9.013906,2.180239,1.348537,0.614665,14.748508,86.937335,74.184529,-1.226467,-2.663217,-15.963852,4.543142,8.749573,17.763479,,,,0.947044,1.261332,58.623457,21.674041,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,14,Low,Low Volatility Bull,66.250000,Positive,96.964384,Strong Positive,85.000000,Strong Positive,70.540000,High,80.150000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,80.400000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,79.857815,Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-20,11999.099609,11999.099609,12038.599609,11966.049805,12004.750000,646700,0.494133,0.004929,1.339893,0.687237,2.891908,8.550821,8.648156,17.778308,15.595061,14.240948,11842.392383,11474.420996,11397.786484,11385.694263,1.323273,4.572593,5.387509,0.486444,0.554545,1.248394,98.500000,101.078823,0.842387,0.546646,1.131503,-0.107810,-0.107810,-0.739958,4.565756,5.342890,-9.130152,2.183247,1.354113,0.607274,13.884157,86.948854,74.208566,-1.243078,-8.459806,-16.083308,3.606841,8.648156,17.778308,,,,0.920874,1.254966,58.347192,20.020806,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,15,Low,Low Volatility Bull,66.250000,Positive,97.715886,Strong Positive,85.000000,Strong Positive,70.660000,High,80.380000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,80.610000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.101266,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-21,11968.400391,11968.400391,12028.200195,11956.900391,12025.650391,557700,-0.255846,-0.002562,0.811152,0.019644,3.279594,8.635748,8.297185,17.770177,15.565863,14.154409,11861.394922,11496.895996,11400.229492,11390.727017,0.902132,4.101145,5.071436,0.466916,0.533037,1.255452,71.299805,98.964495,0.826882,0.524704,1.130990,-0.363380,-0.363380,-0.993911,4.577467,-13.762177,-9.472992,2.204314,1.411455,0.586191,10.808511,86.872247,74.046512,-1.315350,-12.132246,-15.982486,2.180117,8.297185,17.770177,,,,0.889953,1.251129,57.242423,17.940524,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,16,Low,Low Volatility Bull,66.250000,Positive,99.059115,Strong Positive,85.000000,Strong Positive,70.860000,High,80.780000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,80.970000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.534234,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-22,11914.400391,11914.400391,11968.099609,11883.500000,11967.299805,486800,-0.451188,-0.004522,0.159306,-0.812929,2.674062,9.119219,8.578944,17.682872,15.410365,14.159597,11876.909961,11518.225996,11402.376992,11395.685269,0.315658,3.439544,4.551855,0.485156,0.556700,1.248826,84.900391,99.675223,0.836595,0.542410,1.125559,-0.812929,-0.812929,-1.440615,4.598214,-12.712928,-9.103928,2.272506,1.250768,0.605875,13.180272,86.179577,72.769517,-1.241801,-7.027505,-7.844198,1.826497,8.578944,17.682872,,,,0.883575,1.243493,57.376455,20.128412,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,17,Low,Low Volatility Bull,66.250000,Positive,97.819001,Strong Positive,85.000000,Strong Positive,70.670000,High,80.410000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,80.630000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.133700,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-25,12073.750000,12073.750000,12084.500000,11919.750000,11922.450195,534300,1.337454,0.013286,1.592410,1.390641,4.240416,12.404404,9.472812,17.448694,15.499066,14.217276,11901.467480,11540.776992,11405.149990,11401.896519,1.447574,4.618173,5.892471,0.542895,0.611186,1.227288,170.099609,104.785854,0.867882,0.599216,1.111204,0.000000,0.000000,-0.122428,4.917693,9.757601,-7.975882,1.949628,1.281790,0.666289,21.325404,84.784521,73.166202,-1.030015,2.144631,-3.485039,1.753391,9.472812,17.448694,,,,0.889230,1.236762,59.758709,25.487113,Falling,Low,Neutral,5.000000,Strong Bullish,3.000000,Elevated,Elevated Risk Bull,45.000000,Low,Elevated Risk,Selective Risk,Low Volatility Bull,True,1,Low,Elevated Risk Bull,66.250000,Positive,89.314430,Strong Positive,60.000000,Positive,58.150000,Medium,71.610000,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Normal,67.690000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Very Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Risk Can Expand,Wait for Confirmation,Normal,70.704329,Strong,Review,Review,Consistent Bullish,REVIEW
2019-11-26,12037.700195,12037.700195,12132.450195,12006.349609,12110.200195,1201300,-0.298580,-0.002990,0.817419,1.042939,3.917504,11.158109,9.620996,17.428800,15.505503,14.209132,11924.157471,11561.470000,11407.051494,11407.836021,0.952208,4.119115,5.521329,0.552017,0.620489,1.226591,126.100586,105.432338,0.875851,0.608545,1.110034,-0.298580,-0.298580,-0.420643,4.195989,124.836234,-7.807804,1.923296,1.296372,0.677099,23.429542,84.622144,73.191095,-0.988685,9.959600,-3.331992,1.655069,9.620996,17.428800,,,,0.874207,1.219532,60.414260,28.028519,Falling,Low,Neutral,5.000000,Strong Bullish,3.000000,Elevated,Elevated Risk Bull,45.000000,Low,Elevated Risk,Selective Risk,Elevated Risk Bull,False,2,Low,Elevated Risk Bull,66.250000,Positive,88.004110,Strong Positive,60.000000,Positive,57.950000,Medium,71.210000,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Normal,67.330000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Very Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Risk Can Expand,Wait for Confirmation,Normal,70.281233,Strong,Review,Review,Consistent Bullish,REVIEW
2019-11-27,12100.700195,12100.700195,12114.900391,12055.150391,12068.500000,584200,0.523356,0.005220,0.846735,2.197974,2.662718,9.430862,7.834620,16.984952,15.500215,14.215840,11939.850000,11582.770000,11409.642998,11414.436772,1.347171,4.471557,6.012241,0.461268,0.505452,1.194791,77.200195,100.043039,0.826754,0.494285,1.081878,0.000000,0.000000,0.000000,2.875867,-51.369350,-9.150333,1.484737,1.284375,0.551119,7.039864,81.211589,73.123262,-1.387269,-9.407048,-5.580555,1.560775,7.834620,16.984952,,,,0.821670,1.180472,53.791572,16.983409,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Elevated Risk Bull,True,1,Low,Low Volatility Bull,66.250000,Positive,100.000000,Strong Positive,85.000000,Strong Positive,71.000000,High,81.060000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.230000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.837500,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-28,12151.150391,12151.150391,12158.799805,12099.950195,12132.099609,620500,0.416920,0.004161,1.526938,2.350475,2.592437,9.417090,7.797362,16.984091,15.477980,14.182652,11955.202539,11606.137012,11413.266006,11421.884775,1.639017,4.695907,6.384810,0.459098,0.503771,1.197526,58.849609,98.921526,0.814092,0.491933,1.081825,0.000000,0.000000,0.000000,2.930993,6.213625,-9.186729,1.506111,1.295328,0.549782,6.440678,81.140351,72.870370,-1.383811,-6.024011,-5.171552,1.462971,7.797362,16.984091,,,,0.803881,1.174699,53.483800,17.516788,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,2,Low,Low Volatility Bull,66.250000,Positive,100.000000,Strong Positive,85.000000,Strong Positive,71.000000,High,81.060000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.230000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.837500,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-11-29,12056.049805,12056.049805,12147.400391,12017.400391,12146.200195,804400,-0.782647,-0.007857,1.188893,1.350093,1.503686,9.143048,8.414585,17.034986,15.518547,14.179193,11964.132520,11625.740000,11415.170508,11428.904023,0.768274,3.701354,5.487366,0.493959,0.542228,1.201407,133.750000,98.089355,0.813611,0.530619,1.084989,-0.782647,-0.782647,-0.782647,2.954114,29.637389,-8.620401,1.516439,1.339354,0.593446,11.939035,81.945662,73.543016,-1.232247,-1.915837,-4.350212,1.299203,8.414585,17.034986,,,,0.819951,1.171246,55.809237,20.689793,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,3,Low,Low Volatility Bull,66.250000,Positive,97.870765,Strong Positive,85.000000,Strong Positive,70.680000,High,80.420000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,80.650000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.150730,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2019-12-02,12048.200195,12048.200195,12137.150391,12023.700195,12137.049805,720900,-0.065109,-0.000651,-0.211614,1.377426,1.325422,10.046312,8.427728,16.904314,15.388880,14.179245,11972.012549,11646.634004,11416.549512,11435.886025,0.636381,3.447916,5.354322,0.498555,0.547650,1.192187,113.450195,100.571498,0.834743,0.531469,1.076838,-0.847246,-0.847246,-0.847246,2.956038,-10.380408,-8.476587,1.515434,1.209635,0.594371,12.267343,80.560420,72.181146,-1.219160,-11.032465,-4.209610,1.086599,8.427728,16.904314,,,,0.835516,1.171914,55.002970,18.833566,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,4,Low,Low Volatility Bull,66.250000,Positive,98.454783,Strong Positive,85.000000,Strong Positive,70.770000,High,80.600000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,80.810000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.339435,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
